"Tarih","Saat","Toplam (MWh)","Doðal Gaz","Barajlý","Linyit","Akarsu","Ýthal Kömür","Rüzgar","Güneþ","Fuel Oil","Jeotermal","Asfaltit Kömür","Taþ Kömür","Biyokütle","Nafta","LNG","Uluslararasý"
"25.01.2020","14:00","33.634,72","11.334,51","4.884,03","4.027,40","1.344,10","8.447,73","1.535,34","125,32","36,20","1.098,09","218,59","253,59","426,18","0,00","0,00","-96,36"
"25.01.2020","15:00","33.419,28","11.318,87","4.724,05","3.975,78","1.312,19","8.449,81","1.665,03","101,98","36,40","1.091,73","218,58","255,91","427,90","0,00","0,00","-158,95"
"25.01.2020","16:00","34.288,17","11.026,75","5.832,24","3.898,59","1.323,62","8.432,27","1.885,34","54,16","35,70","1.091,99","214,17","260,73","427,97","0,00","0,00","-195,36"
"25.01.2020","17:00","35.997,13","11.162,74","7.497,97","3.699,19","1.332,20","8.440,12","2.098,24","7,15","36,40","1.097,15","216,38","262,10","427,80","0,00","0,00","-280,31"
"25.01.2020","18:00","38.254,25","11.605,60","8.824,55","3.661,97","1.371,98","8.469,09","2.526,23","0,28","36,50","1.133,83","218,59","259,68","432,34","0,00","0,00","-286,39"
"25.01.2020","19:00","38.127,53","11.494,25","8.521,57","3.694,53","1.376,08","8.482,32","2.717,13","0,00","36,00","1.142,32","216,38","267,82","431,35","0,00","0,00","-252,22"
"25.01.2020","20:00","36.934,86","11.208,72","7.313,67","3.782,27","1.489,34","8.456,78","2.821,06","0,00","37,00","1.146,62","218,59","265,10","429,19","0,00","0,00","-233,48"
"25.01.2020","21:00","36.166,27","11.117,18","6.299,91","3.947,47","1.594,61","8.471,08","2.884,04","0,00","36,80","1.149,11","216,38","256,43","428,91","0,00","0,00","-235,65"
"25.01.2020","22:00","35.169,58","10.943,01","5.412,02","3.980,46","1.534,46","8.478,43","2.967,23","0,00","37,50","1.147,27","218,59","269,69","424,04","0,00","0,00","-243,12"
"25.01.2020","23:00","34.061,94","11.056,12","4.296,53","3.735,52","1.268,32","8.465,11","3.160,94","0,00","36,10","1.143,67","214,17","265,42","420,04","0,00","0,00","0,00"
"26.01.2020","00:00","31.819,92","9.295,05","4.096,34","3.989,75","968,36","8.449,20","3.150,05","0,00","36,20","1.151,87","214,17","270,85","405,27","0,00","0,00","-207,19"
"26.01.2020","01:00","30.043,16","9.225,66","2.446,27","4.017,67","934,68","8.430,85","3.088,75","0,00","36,50","1.152,95","216,38","269,80","402,83","0,00","0,00","-179,18"
"26.01.2020","02:00","28.577,19","8.926,32","1.191,94","4.110,99","852,02","8.438,92","3.098,45","0,00","36,60","1.163,97","214,17","263,85","406,14","0,00","0,00","-126,18"
"26.01.2020","03:00","27.600,02","7.945,33","1.136,84","4.214,05","877,70","8.405,54","3.044,45","0,00","36,40","1.164,42","218,59","280,90","414,83","0,00","0,00","-139,03"
"26.01.2020","04:00","27.236,48","7.108,54","1.551,40","4.215,65","892,12","8.363,94","2.983,75","0,00","36,20","1.160,81","214,17","264,37","416,53","0,00","0,00","29,00"
"26.01.2020","05:00","27.081,52","6.936,80","1.579,19","4.206,18","868,96","8.366,41","2.807,73","0,00","36,40","1.160,76","218,59","271,86","413,64","0,00","0,00","215,00"
"26.01.2020","06:00","27.446,84","7.211,88","1.679,19","4.251,37","895,81","8.382,03","2.683,77","0,00","36,20","1.134,83","216,38","260,21","416,17","0,00","0,00","279,00"
"26.01.2020","07:00","27.558,40","7.444,91","1.873,45","4.220,64","973,00","8.401,47","2.468,75","0,98","33,00","1.140,64","216,38","261,01","412,17","0,00","0,00","112,00"
"26.01.2020","08:00","26.975,03","6.933,53","1.875,18","4.255,81","1.138,16","8.405,78","2.463,30","29,64","32,60","1.146,10","216,38","262,01","415,97","0,00","0,00","-199,43"
"26.01.2020","09:00","27.412,22","6.578,21","2.696,42","4.281,57","1.251,58","8.412,65","2.349,31","84,46","33,80","1.140,76","218,15","262,16","417,11","0,00","0,00","-313,96"
"26.01.2020","10:00","28.091,50","7.379,68","2.832,47","4.244,45","1.102,57","8.390,31","2.309,02","124,92","36,80","1.140,47","220,79","259,87","417,83","0,00","0,00","-367,68"
"26.01.2020","11:00","28.645,72","8.019,22","3.022,95","4.140,82","1.124,55","8.443,89","2.013,07","140,80","36,30","1.135,73","216,38","255,43","421,40","0,00","0,00","-324,82"
"26.01.2020","12:00","28.489,74","7.651,37","3.387,03","4.178,21","1.097,96","8.445,48","1.857,32","118,93","34,20","1.129,09","216,38","257,76","413,13","0,00","0,00","-297,12"
"26.01.2020","13:00","28.598,13","7.817,37","3.256,92","4.242,79","1.101,15","8.460,16","1.858,14","113,15","36,40","1.117,71","216,38","251,42","420,43","0,00","0,00","-293,89"
"26.01.2020","14:00","28.613,98","8.194,02","3.190,30","4.256,41","1.066,15","8.452,22","1.652,60","94,11","36,50","1.039,78","216,38","253,26","424,37","0,00","0,00","-262,12"
"26.01.2020","15:00","29.091,59","8.347,16","3.298,23","4.222,90","1.143,50","8.458,83","1.614,20","66,13","37,10","1.083,75","216,38","259,05","414,58","0,00","0,00","-70,22"
"26.01.2020","16:00","30.223,90","8.679,08","4.205,87","4.212,26","1.178,92","8.472,46","1.542,34","43,31","36,90","1.097,01","216,38","254,12","418,28","0,00","0,00","-133,03"
"26.01.2020","17:00","32.326,82","9.157,06","5.976,38","4.242,36","1.201,43","8.471,21","1.442,62","3,70","37,20","1.103,54","218,59","264,55","409,17","0,00","0,00","-200,99"
"26.01.2020","18:00","34.827,91","9.549,70","7.978,40","4.244,50","1.210,47","8.458,96","1.676,46","0,16","37,30","1.105,50","218,59","263,18","411,03","0,00","0,00","-326,34"
"26.01.2020","19:00","35.148,61","9.320,99","8.299,52","4.279,28","1.354,37","8.487,95","1.718,19","0,00","36,40","1.119,91","218,58","263,31","417,49","0,00","0,00","-367,38"
"26.01.2020","20:00","34.438,07","9.073,81","7.632,02","4.293,06","1.428,53","8.471,28","1.811,65","0,00","37,00","1.132,88","216,38","259,51","417,26","0,00","0,00","-335,31"
"26.01.2020","21:00","33.803,04","9.211,93","6.782,76","4.279,14","1.362,11","8.474,36","1.954,68","0,00","37,20","1.138,02","216,38","261,47","424,25","0,00","0,00","-339,26"
"26.01.2020","22:00","33.032,85","9.170,07","6.168,57","4.244,93","1.267,51","8.468,65","1.982,56","0,00","36,60","1.134,40","216,38","263,48","421,53","0,00","0,00","-341,83"
"26.01.2020","23:00","31.886,66","9.352,20","5.162,23","3.729,02","1.201,45","8.482,79","1.899,31","0,00","37,30","1.127,94","214,17","265,43","414,82","0,00","0,00","0,00"
"27.01.2020","00:00","30.426,74","9.024,74","3.767,24","4.272,96","1.047,53","8.473,15","2.028,79","0,00","36,80","1.143,65","214,17","257,11","414,51","0,00","0,00","-253,91"
"27.01.2020","01:00","28.785,78","8.820,65","2.064,36","4.248,95","1.031,64","8.468,79","2.134,83","0,00","36,50","1.148,28","216,38","250,60","413,92","0,00","0,00","-49,12"
"27.01.2020","02:00","27.600,89","8.199,73","1.391,31","4.218,23","948,48","8.466,22","2.348,71","0,00","36,90","1.145,77","218,59","260,64","418,36","0,00","0,00","-52,05"
"27.01.2020","03:00","27.058,16","7.610,55","1.252,58","4.309,36","914,35","8.462,27","2.424,32","0,00","35,90","1.152,42","218,59","270,57","418,25","0,00","0,00","-11,00"
"27.01.2020","04:00","26.860,16","7.116,14","1.463,94","4.337,57","928,94","8.435,93","2.440,34","0,00","36,40","1.147,31","218,59","260,16","418,84","0,00","0,00","56,00"
"27.01.2020","05:00","27.249,46","7.474,62","1.220,77","4.391,23","856,40","8.453,41","2.576,08","0,00","36,40","1.143,73","236,25","268,88","410,69","0,00","0,00","181,00"
"27.01.2020","06:00","28.431,92","8.377,03","1.518,77","4.385,78","909,51","8.455,01","2.568,10","0,00","36,70","1.141,57","267,16","273,35","416,94","0,00","0,00","82,00"
"27.01.2020","07:00","30.643,60","9.628,41","2.467,60","4.341,53","944,23","8.478,34","2.598,44","0,87","36,90","1.144,29","282,61","260,54","428,10","0,00","0,00","31,74"
"27.01.2020","08:00","35.701,40","11.047,88","5.838,84","4.398,30","1.037,81","8.477,24","2.966,19","20,42","36,80","1.144,33","302,49","265,50","428,39","0,00","0,00","-262,79"
"27.01.2020","09:00","38.652,30","11.330,21","8.267,89","4.388,03","1.257,95","8.483,33","3.010,51","59,97","37,60","1.134,54","320,15","247,30","432,22","0,00","0,00","-317,40"
"27.01.2020","10:00","39.283,11","11.729,86","8.328,50","4.517,25","1.261,69","8.500,32","2.937,46","96,70","37,60","1.132,18","328,99","247,53","432,58","0,00","0,00","-267,55"
"27.01.2020","11:00","39.428,46","11.774,50","8.242,14","4.586,99","1.207,13","8.507,87","3.106,97","113,96","38,00","1.131,24","324,57","254,05","428,58","0,00","0,00","-287,54"
"27.01.2020","12:00","37.787,79","11.420,22","6.824,64","4.638,54","1.170,38","8.522,40","3.210,95","118,43","37,60","1.124,25","326,78","241,42","427,32","0,00","0,00","-275,14"
"27.01.2020","13:00","38.246,73","11.343,46","6.999,14","4.657,78","1.229,59","8.540,34","3.485,73","104,67","38,30","1.118,93","328,99","254,69","427,88","0,00","0,00","-282,77"
"27.01.2020","14:00","38.721,20","11.538,04","7.230,39","4.618,93","1.259,89","8.555,08","3.543,41","88,58","37,10","1.110,83","326,77","250,08","436,13","0,00","0,00","-274,03"
"27.01.2020","15:00","38.839,19","11.648,75","7.194,71","4.631,78","1.226,56","8.579,25","3.625,40","70,13","36,60","1.108,32","324,57","254,88","428,07","0,00","0,00","-289,83"
"27.01.2020","16:00","39.449,83","12.008,02","7.524,24","4.672,32","1.238,60","8.577,56","3.503,92","34,36","36,70","1.100,56","328,99","252,48","432,47","0,00","0,00","-260,39"
"27.01.2020","17:00","40.297,38","12.235,99","7.982,71","4.667,80","1.381,64","8.533,85","3.607,59","4,31","35,70","1.098,74","326,78","258,19","434,94","0,00","0,00","-270,86"
"27.01.2020","18:00","40.428,62","12.221,01","7.824,48","4.691,92","1.482,52","8.563,27","3.758,11","0,02","36,10","1.095,46","328,98","250,49","439,32","0,00","0,00","-263,06"
"27.01.2020","19:00","39.477,26","12.198,07","6.854,83","4.599,24","1.440,58","8.566,04","3.891,36","0,00","37,40","1.097,40","328,98","266,34","438,89","0,00","0,00","-241,87"
"27.01.2020","20:00","38.424,69","12.145,86","6.081,87","4.502,16","1.298,31","8.599,95","3.839,49","0,00","36,90","1.101,70","324,57","261,15","441,93","0,00","0,00","-209,20"
"27.01.2020","21:00","37.231,16","11.482,48","5.661,55","4.526,78","1.297,31","8.606,93","3.711,96","0,00","36,40","1.107,62","328,99","257,01","439,00","0,00","0,00","-224,87"
"27.01.2020","22:00","36.279,97","11.709,06","4.678,34","4.577,18","1.223,87","8.612,00","3.562,97","0,00","36,10","1.109,36","326,78","254,53","442,55","0,00","0,00","-252,77"
"27.01.2020","23:00","34.897,83","11.688,48","3.512,33","4.349,48","1.228,88","8.599,92","3.359,06","0,00","37,20","1.100,27","326,78","256,28","439,15","0,00","0,00","0,00"
"28.01.2020","00:00","33.115,64","10.770,54","2.594,69","4.612,75","1.155,07","8.599,55","3.412,40","0,00","36,30","1.116,82","331,19","259,27","426,30","0,00","0,00","-199,24"
"28.01.2020","01:00","31.142,14","9.869,81","1.542,20","4.553,95","1.179,28","8.607,32","3.341,08","0,00","35,70","1.119,94","328,99","246,41","434,78","0,00","0,00","-117,32"
"28.01.2020","02:00","29.832,93","9.045,92","962,51","4.558,85","992,88","8.598,50","3.494,35","0,00","35,80","1.118,27","328,98","249,09","434,78","0,00","0,00","13,00"
"28.01.2020","03:00","29.103,92","8.535,28","1.040,49","4.496,08","1.029,00","8.445,71","3.387,34","0,00","32,80","1.119,72","326,78","261,56","432,20","0,00","0,00","-3,04"
"28.01.2020","04:00","28.778,90","8.289,29","1.317,48","4.512,17","975,07","8.444,04","3.019,02","0,00","36,00","1.128,58","326,78","260,69","436,35","0,00","0,00","33,43"
"28.01.2020","05:00","29.103,44","8.941,18","1.147,42","4.563,39","995,23","8.614,67","2.601,66","0,00","35,80","1.129,84","189,87","256,15","435,23","0,00","0,00","193,00"
"28.01.2020","06:00","30.027,93","9.788,08","1.576,05","4.575,85","1.046,83","8.605,38","2.184,21","0,00","36,80","1.129,26","94,94","260,83","433,70","0,00","0,00","296,00"
"28.01.2020","07:00","31.901,66","10.776,20","2.854,57","4.568,21","1.114,52","8.600,78","2.021,67","0,56","36,40","1.114,91","94,94","256,49","435,51","0,00","0,00","26,90"
"28.01.2020","08:00","36.258,09","12.086,67","6.261,75","4.513,79","1.224,55","8.492,41","1.926,46","13,37","37,00","1.113,44","94,94","254,11","427,03","0,00","0,00","-187,43"
"28.01.2020","09:00","39.261,28","12.268,47","9.016,33","4.464,20","1.541,58","8.537,04","1.759,00","38,39","37,50","1.112,95","97,15","253,50","430,17","0,00","0,00","-295,00"
"28.01.2020","10:00","40.100,45","12.287,88","9.780,88","4.467,62","1.621,43","8.577,20","1.627,56","61,03","37,90","1.108,63","94,94","257,15","437,57","0,00","0,00","-259,34"
"28.01.2020","11:00","40.551,59","12.083,87","10.301,31","4.540,23","1.799,86","8.594,32","1.490,15","73,40","37,50","1.120,96","94,94","255,28","438,84","0,00","0,00","-279,07"
"28.01.2020","12:00","39.073,39","11.741,89","9.401,38","4.519,81","1.656,56","8.589,49","1.438,14","82,05","36,50","1.117,90","97,15","249,48","428,02","0,00","0,00","-284,98"
"28.01.2020","13:00","39.529,38","12.480,39","9.139,98","4.345,21","1.718,53","8.578,84","1.473,65","71,30","36,40","1.108,25","125,85","255,21","431,68","0,00","0,00","-235,91"
"28.01.2020","14:00","40.205,60","12.578,14","9.500,98","4.430,03","1.748,15","8.576,38","1.601,94","64,08","36,60","1.102,84","152,34","244,74","436,06","0,00","0,00","-266,68"
"28.01.2020","15:00","39.649,05","12.263,02","9.134,29","4.435,49","1.788,73","8.567,16","1.655,24","41,15","36,30","1.097,61","187,67","260,34","436,19","0,00","0,00","-254,14"
"28.01.2020","16:00","39.856,19","12.472,64","9.134,93","4.587,31","1.807,02","8.556,14","1.502,33","20,17","36,40","1.098,29","209,75","272,22","415,28","0,00","0,00","-256,29"
"28.01.2020","17:00","40.191,41","12.371,69","9.515,69","4.597,47","1.776,66","8.556,07","1.574,02","3,65","36,20","1.105,06","238,46","273,78","411,31","0,00","0,00","-268,65"
"28.01.2020","18:00","40.085,70","12.527,11","9.176,06","4.610,02","1.723,41","8.559,15","1.671,46","0,01","36,50","1.074,29","264,95","263,61","436,24","0,00","0,00","-257,11"
"28.01.2020","19:00","39.472,25","12.839,18","8.208,27","4.649,33","1.642,07","8.543,13","1.677,55","0,00","36,10","1.112,79","298,07","271,51","429,91","0,00","0,00","-235,66"
"28.01.2020","20:00","38.464,48","12.565,45","7.391,78","4.651,05","1.651,43","8.541,07","1.705,77","0,00","36,20","1.136,44","326,78","255,05","435,56","0,00","0,00","-232,10"
"28.01.2020","21:00","37.487,55","12.471,67","6.440,35","4.652,66","1.651,08","8.567,88","1.728,78","0,00","35,90","1.138,43","326,78","261,05","444,67","0,00","0,00","-231,70"
"28.01.2020","22:00","36.464,63","12.341,64","5.275,78","4.710,75","1.715,86","8.563,40","1.887,98","0,00","35,70","1.139,65","324,57","273,69","445,12","0,00","0,00","-249,51"
"28.01.2020","23:00","35.455,43","11.649,76","4.546,56","4.722,31","1.685,73","8.567,98","2.062,82","0,00","36,90","1.146,88","328,98","270,99","436,52","0,00","0,00","0,00"
"29.01.2020","00:00","33.216,92","10.915,91","3.557,39","4.698,23","1.210,53","8.531,00","2.332,19","0,00","36,20","1.146,92","328,98","264,12","430,29","0,00","0,00","-234,84"
"29.01.2020","01:00","31.192,18","10.182,90","1.941,22","4.560,73","1.125,81","8.543,33","2.611,15","0,00","36,10","1.147,55","326,77","267,09","431,53","0,00","0,00","18,00"
"29.01.2020","02:00","30.131,67","9.713,15","921,73","4.632,90","1.024,12","8.523,77","2.902,72","0,00","36,00","1.150,03","326,78","269,53","431,94","0,00","0,00","199,00"
"29.01.2020","03:00","29.334,06","8.941,09","840,80","4.645,22","1.035,14","8.404,34","3.094,62","0,00","35,90","1.150,36","326,78","268,38","436,43","0,00","0,00","155,00"
"29.01.2020","04:00","29.139,44","8.573,82","831,34","4.675,84","1.001,15","8.387,03","3.193,27","0,00","35,70","1.143,38","328,99","277,27","436,65","0,00","0,00","255,00"
"29.01.2020","05:00","29.373,48","8.499,00","833,12","4.764,19","991,79","8.452,86","3.173,53","0,00","36,30","1.150,42","326,78","281,85","436,64","0,00","0,00","427,00"
"29.01.2020","06:00","30.291,98","9.038,56","856,05","4.646,64","1.076,82","8.561,90","3.411,01","0,00","36,00","1.152,77","326,77","278,18","433,28","0,00","0,00","474,00"
"29.01.2020","07:00","32.247,42","10.064,90","1.519,26","4.660,02","1.112,02","8.556,24","3.644,20","0,55","36,40","1.153,00","322,36","269,30","436,17","0,00","0,00","473,00"
"29.01.2020","08:00","36.522,04","10.917,04","5.288,09","4.666,20","1.188,28","8.562,59","3.791,79","13,04","36,50","1.135,61","326,78","262,01","437,32","0,00","0,00","-103,21"
"29.01.2020","09:00","39.062,86","10.943,61","7.528,17","4.710,62","1.311,90","8.567,74","4.039,72","39,02","37,20","1.130,46","326,78","265,85","438,00","0,00","0,00","-276,21"
"29.01.2020","10:00","39.278,70","11.059,59","7.273,11","4.699,85","1.470,78","8.555,81","4.248,68","61,31","38,30","1.116,56","328,99","253,68","431,74","0,00","0,00","-259,70"
"29.01.2020","11:00","39.595,49","11.223,64","7.093,83","4.801,96","1.479,09","8.568,01","4.410,61","94,14","37,40","1.113,50","326,78","256,68","437,27","0,00","0,00","-247,42"
"29.01.2020","12:00","37.736,15","10.952,83","5.375,84","4.829,41","1.401,79","8.569,18","4.516,38","105,31","37,80","1.100,10","331,19","247,54","438,27","0,00","0,00","-169,49"
"29.01.2020","13:00","38.231,40","11.319,31","5.463,37","4.708,08","1.262,82","8.572,77","4.756,54","102,78","37,80","1.101,35","326,78","259,06","441,16","0,00","0,00","-120,42"
"29.01.2020","14:00","38.774,13","11.383,73","5.843,71","4.651,56","1.343,32","8.575,00","4.852,81","84,32","37,50","1.101,37","326,78","263,85","442,82","0,00","0,00","-132,64"
"29.01.2020","15:00","38.521,72","11.448,64","5.794,06","4.633,75","1.285,77","8.570,47","4.688,04","73,16","36,60","1.088,54","326,77","271,58","451,98","0,00","0,00","-147,64"
"29.01.2020","16:00","38.934,09","11.520,82","6.594,75","4.640,59","1.250,86","8.553,86","4.446,71","31,33","36,20","976,49","322,36","284,13","448,47","0,00","0,00","-172,48"
"29.01.2020","17:00","39.769,77","11.439,09","7.799,30","4.680,94","1.336,76","8.569,26","4.063,57","4,18","36,90","972,67","333,39","300,82","448,47","0,00","0,00","-215,58"
"29.01.2020","18:00","40.163,10","11.698,44","8.314,55","4.704,49","1.370,84","8.561,21","3.545,06","0,00","36,70","1.076,12","324,57","282,11","450,26","0,00","0,00","-201,25"
"29.01.2020","19:00","39.342,66","11.814,42","7.553,01","4.809,62","1.394,39","8.569,87","3.318,42","0,00","37,10","1.099,48","328,98","256,11","451,88","0,00","0,00","-290,62"
"29.01.2020","20:00","38.283,56","11.318,42","7.307,53","4.798,46","1.364,38","8.490,35","3.102,73","0,00","37,20","1.112,46","328,98","264,17","445,57","0,00","0,00","-286,69"
"29.01.2020","21:00","37.394,34","11.473,86","6.236,39","4.872,44","1.425,09","8.532,99","2.877,79","0,00","37,40","1.113,49","331,19","260,31","441,38","0,00","0,00","-207,99"
"29.01.2020","22:00","36.519,49","11.285,51","5.213,05","4.950,68","1.500,40","8.525,79","3.039,59","0,00","37,20","1.115,96","326,78","249,47","433,04","0,00","0,00","-157,98"
"29.01.2020","23:00","35.254,23","11.184,31","3.893,66","4.824,23","1.489,65","8.535,58","3.208,28","0,00","36,60","1.118,37","326,78","209,67","427,10","0,00","0,00","0,00"
"30.01.2020","00:00","33.155,46","10.211,09","2.744,59","4.705,44","1.386,90","8.524,37","3.366,85","0,00","36,10","1.124,90","324,57","264,79","431,90","0,00","0,00","33,96"
"30.01.2020","01:00","31.520,45","9.785,89","1.390,09","4.690,63","1.313,65","8.523,06","3.379,43","0,00","36,30","1.129,46","326,78","247,48","431,68","0,00","0,00","266,00"
"30.01.2020","02:00","29.993,89","9.161,42","774,05","4.683,53","1.249,92","8.397,80","3.526,08","0,00","35,50","1.132,69","331,19","257,84","434,87","0,00","0,00","9,00"
"30.01.2020","03:00","29.199,59","8.304,03","748,04","4.690,86","1.244,39","8.381,30","3.609,10","0,00","36,50","1.134,03","324,57","259,21","435,61","0,00","0,00","31,95"
"30.01.2020","04:00","29.068,75","8.499,95","740,03","4.665,85","1.210,80","8.390,73","3.313,74","0,00","35,50","1.131,88","326,78","260,49","437,00","0,00","0,00","56,00"
"30.01.2020","05:00","29.190,29","9.042,83","700,23","4.676,92","1.177,99","8.406,64","2.820,15","0,00","36,20","1.132,95","326,78","260,38","437,22","0,00","0,00","172,00"
"30.01.2020","06:00","30.045,39","9.561,37","1.149,25","4.695,10","1.274,07","8.392,55","2.526,49","0,00","36,20","1.130,01","326,78","260,54","435,54","0,00","0,00","257,49"
"30.01.2020","07:00","32.152,84","10.769,14","2.191,21","4.682,89","1.291,61","8.410,02","2.417,94","0,88","36,00","1.129,93","326,78","259,59","444,18","0,00","0,00","192,67"
"30.01.2020","08:00","36.276,94","11.647,52","5.834,85","4.556,19","1.331,35","8.426,23","2.503,10","12,04","36,80","1.104,61","328,99","264,18","434,88","0,00","0,00","-203,80"
"30.01.2020","09:00","39.333,06","11.779,80","8.717,82","4.515,94","1.441,49","8.428,04","2.547,30","33,05","37,50","1.092,81","326,78","256,26","438,43","0,00","0,00","-282,16"
"30.01.2020","10:00","40.334,19","11.677,52","9.468,49","4.540,94","1.477,36","8.427,85","2.837,92","54,23","37,20","1.103,99","324,57","253,62","419,30","0,00","0,00","-288,80"
"30.01.2020","11:00","41.157,06","11.715,08","9.704,00","4.615,48","1.585,49","8.435,49","3.144,53","61,59","37,50","1.111,18","328,99","261,34","421,06","0,00","0,00","-264,67"
"30.01.2020","12:00","40.130,81","11.568,51","8.491,10","4.533,26","1.392,82","8.502,47","3.622,04","67,48","37,40","1.107,65","326,77","271,61","414,11","0,00","0,00","-204,41"
"30.01.2020","13:00","40.914,82","12.080,04","8.423,82","4.618,74","1.475,99","8.551,29","3.666,09","55,28","36,80","1.100,75","324,57","263,95","439,88","0,00","0,00","-122,38"
"30.01.2020","14:00","41.390,25","11.925,36","8.847,05","4.639,52","1.598,16","8.571,98","3.754,64","54,07","36,60","1.105,32","326,78","262,25","425,50","0,00","0,00","-156,98"
"30.01.2020","15:00","40.919,43","11.985,91","8.364,85","4.657,21","1.635,15","8.558,70","3.654,20","32,57","37,00","1.104,76","328,98","261,75","427,98","0,00","0,00","-129,63"
"30.01.2020","16:00","40.684,28","11.932,66","8.262,32","4.701,27","1.700,00","8.565,75","3.503,33","10,00","36,70","1.101,15","326,78","263,64","445,09","0,00","0,00","-164,41"
"30.01.2020","17:00","40.624,90","11.601,10","8.578,08","4.667,46","1.699,23","8.569,26","3.548,12","1,48","36,30","1.103,63","326,78","262,16","437,59","0,00","0,00","-206,29"
"30.01.2020","18:00","40.485,95","11.762,30","8.402,16","4.627,71","1.824,10","8.557,52","3.391,89","0,04","36,60","1.109,59","326,78","267,47","432,07","0,00","0,00","-252,28"
"30.01.2020","19:00","39.888,96","11.880,07","7.737,96","4.659,90","1.815,03","8.563,14","3.307,02","0,00","36,20","1.113,20","324,57","276,40","439,75","0,00","0,00","-264,28"
"30.01.2020","20:00","38.786,04","11.875,83","6.916,51","4.673,18","1.778,32","8.556,82","3.057,10","0,00","35,90","1.117,80","326,78","260,00","441,56","0,00","0,00","-253,76"
"30.01.2020","21:00","37.729,72","11.935,60","5.975,72","4.725,13","1.797,50","8.570,42","2.780,93","0,00","36,40","1.123,53","326,78","274,70","440,24","0,00","0,00","-257,23"
"30.01.2020","22:00","36.688,47","11.207,18","5.868,36","4.724,47","1.795,44","8.571,15","2.582,05","0,00","36,50","1.126,30","326,78","266,34","440,67","0,00","0,00","-256,77"
"30.01.2020","23:00","35.589,88","11.217,00","4.707,02","4.666,51","1.833,10","8.557,31","2.416,20","0,00","36,40","1.110,69","326,78","278,33","440,54","0,00","0,00","0,00"
"31.01.2020","00:00","33.330,71","11.041,64","2.829,44","4.585,95","1.882,71","8.559,74","2.480,82","0,00","36,00","1.120,07","328,99","276,67","439,13","0,00","0,00","-250,45"
"31.01.2020","01:00","31.458,35","10.241,61","1.492,96","4.539,70","2.012,17","8.543,49","2.495,62","0,00","36,40","1.121,38","328,98","268,27","433,77","0,00","0,00","-56,00"
"31.01.2020","02:00","30.031,84","9.116,28","1.170,97","4.562,92","2.007,78","8.516,39","2.509,71","0,00","36,60","1.144,46","326,78","271,47","430,48","0,00","0,00","-62,00"
"31.01.2020","03:00","29.177,73","8.444,53","1.179,86","4.605,36","2.060,59","8.485,84","2.233,11","0,00","33,00","1.147,61","331,19","269,73","434,91","0,00","0,00","-48,00"
"31.01.2020","04:00","28.900,33","8.420,30","1.163,84","4.625,01","1.923,77","8.490,91","2.103,84","0,00","32,60","1.143,95","328,98","265,73","430,40","0,00","0,00","-29,00"
"31.01.2020","05:00","29.059,77","8.429,74","1.134,83","4.651,50","1.992,81","8.469,17","2.141,47","0,00","36,10","1.131,71","326,78","264,10","434,56","0,00","0,00","47,00"
"31.01.2020","06:00","30.031,09","9.182,20","1.180,31","4.688,59","2.103,58","8.510,75","1.991,35","0,00","35,80","1.138,47","328,99","264,58","434,47","0,00","0,00","172,00"
"31.01.2020","07:00","31.870,86","10.173,86","2.287,06","4.758,91","2.102,00","8.539,33","1.750,68","0,65","36,10","1.137,38","326,78","268,06","429,05","0,00","0,00","61,00"
"31.01.2020","08:00","36.465,45","11.686,99","5.791,51","4.797,81","1.991,29","8.552,90","1.654,31","15,93","36,30","1.143,55","326,78","262,31","427,81","0,00","0,00","-222,04"
"31.01.2020","09:00","39.405,10","11.713,57","8.490,14","4.765,08","2.208,98","8.552,76","1.723,11","26,84","36,10","1.140,61","324,57","265,15","434,29","0,00","0,00","-276,10"
"31.01.2020","10:00","40.081,32","11.991,48","8.645,62","4.820,13","2.282,93","8.529,52","1.798,59","55,28","37,60","1.135,37","326,78","274,85","429,66","0,00","0,00","-246,49"
"31.01.2020","11:00","40.486,69","12.238,43","8.750,17","4.818,98","2.274,63","8.535,13","1.817,89","84,67","36,40","1.125,96","324,57","266,08","431,78","0,00","0,00","-218,00"
"31.01.2020","12:00","38.901,63","12.062,44","6.958,87","4.808,85","2.279,58","8.536,83","2.038,20","92,70","36,90","1.084,99","328,99","266,89","426,55","0,00","0,00","-20,16"
"31.01.2020","13:00","37.242,84","11.449,91","5.558,95","4.790,07","2.320,05","8.544,72","2.314,51","100,47","37,20","1.099,57","326,78","250,16","421,18","0,00","0,00","29,27"
"31.01.2020","14:00","38.312,53","11.463,97","6.109,83","4.780,65","2.343,38","8.553,15","2.654,81","94,44","37,00","1.113,83","326,78","258,21","430,29","0,00","0,00","146,19"
"31.01.2020","15:00","38.327,66","11.454,96","6.023,36","4.790,66","2.311,87","8.555,34","2.821,58","77,45","35,90","1.111,38","324,57","260,45","433,95","0,00","0,00","126,19"
"31.01.2020","16:00","38.191,26","11.541,46","6.440,43","4.348,49","2.292,27","8.542,06","2.833,14","41,34","35,30","1.112,39","322,36","253,13","435,70","0,00","0,00","-6,81"
"31.01.2020","17:00","39.329,36","10.971,19","7.576,00","4.815,28","2.286,24","8.540,99","3.051,69","11,18","35,80","1.116,87","315,74","253,12","443,00","0,00","0,00","-87,74"
